date,USD,JPY,CHF,GBP,EUR
2024-03-06,1.0874,162.67,0.9619,0.85498,1.0
2024-03-07,1.0895,161.09,0.9577,0.85445,1.0
2024-03-08,1.0932,160.99,0.9588,0.85168,1.0
2024-03-11,1.0926,160.43,0.9594,0.85208,1.0
2024-03-12,1.0916,161.39,0.9588,0.85458,1.0
2024-03-13,1.0939,161.83,0.9599,0.85451,1.0
2024-03-14,1.0925,161.7,0.9616,0.8542,1.0
2024-03-15,1.0892,162.03,0.9613,0.8541,1.0
2024-03-18,1.0892,162.51,0.963,0.85525,1.0
2024-03-19,1.0854,163.37,0.963,0.85445,1.0
2024-03-20,1.0844,164.54,0.9658,0.85438,1.0
2024-03-21,1.0907,164.96,0.9766,0.85678,1.0
2024-03-22,1.0823,163.74,0.9729,0.85795,1.0
2024-03-25,1.0835,163.78,0.9724,0.85698,1.0
2024-03-26,1.0855,164.4,0.981,0.85846,1.0
2024-03-27,1.0816,163.52,0.9811,0.85768,1.0
2024-03-28,1.0811,163.45,0.9766,0.8551,1.0
2024-04-02,1.0749,163.01,0.9765,0.8551,1.0
2024-04-03,1.0783,163.66,0.9792,0.85713,1.0
2024-04-04,1.0852,164.69,0.9846,0.85788,1.0
2024-04-05,1.0841,164.1,0.9793,0.85773,1.0
2024-04-08,1.0823,164.43,0.9807,0.85795,1.0
2024-04-09,1.0867,164.97,0.9819,0.85663,1.0
2024-04-10,1.086,164.89,0.981,0.85515,1.0
2024-04-11,1.0729,164.18,0.9787,0.85525,1.0
2024-04-12,1.0652,163.16,0.9716,0.85424,1.0
2024-04-15,1.0656,164.05,0.9725,0.85405,1.0
2024-04-16,1.0637,164.54,0.9712,0.8544,1.0
2024-04-17,1.0638,164.54,0.9693,0.854,1.0
2024-04-18,1.0679,164.82,0.9704,0.85628,1.0
2024-04-19,1.0653,164.68,0.968,0.8562,1.0
2024-04-22,1.0632,164.51,0.9693,0.86328,1.0
2024-04-23,1.0674,165.23,0.9724,0.8605,1.0
2024-04-24,1.0686,165.57,0.9774,0.85945,1.0
2024-04-25,1.072,166.76,0.9792,0.85675,1.0
2024-04-26,1.0714,168.03,0.9779,0.85643,1.0
2024-04-29,1.072,167.53,0.9776,0.85493,1.0
2024-04-30,1.0718,168.27,0.9787,0.85478,1.0
2024-05-02,1.0698,165.63,0.9759,0.85538,1.0
2024-05-03,1.0744,164.62,0.9744,0.85573,1.0
2024-05-06,1.0776,165.7,0.9754,0.8566,1.0
2024-05-07,1.0766,166.45,0.977,0.85805,1.0
2024-05-08,1.0743,167.15,0.977,0.86083,1.0
2024-05-09,1.0732,167.32,0.976,0.85995,1.0
2024-05-10,1.0779,167.87,0.9779,0.86055,1.0
2024-05-13,1.0795,168.25,0.9784,0.86023,1.0
2024-05-14,1.0796,168.89,0.9801,0.85983,1.0
2024-05-15,1.0832,168.43,0.98,0.8584,1.0
2024-05-16,1.0866,168.33,0.9822,0.8585,1.0
2024-05-17,1.0844,168.96,0.9855,0.85685,1.0
2024-05-20,1.0861,169.25,0.988,0.85548,1.0
2024-05-21,1.0864,169.86,0.9884,0.8544,1.0
2024-05-22,1.083,169.54,0.9905,0.85165,1.0
2024-05-23,1.0854,169.9,0.9907,0.85175,1.0
2024-05-24,1.084,170.28,0.9924,0.85241,1.0
2024-05-27,1.0843,170.07,0.9922,0.8507,1.0
2024-05-28,1.0882,170.54,0.9908,0.8508,1.0
2024-05-29,1.0857,170.74,0.9907,0.8513,1.0
2024-05-30,1.0815,169.5,0.9808,0.85105,1.0
2024-05-31,1.0852,170.52,0.9818,0.85365,1.0
2024-06-03,1.0842,170.09,0.9772,0.85175,1.0
2024-06-04,1.0865,168.29,0.9703,0.85143,1.0
2024-06-05,1.0872,169.72,0.9704,0.85048,1.0
2024-06-06,1.0865,169.74,0.9687,0.85088,1.0
2024-06-07,1.0898,169.52,0.9696,0.8512,1.0
2024-06-10,1.0756,168.74,0.9637,0.84565,1.0
2024-06-11,1.073,168.46,0.9622,0.84198,1.0
2024-06-12,1.0765,169.35,0.9641,0.84365,1.0
2024-06-13,1.0784,169.58,0.9668,0.84468,1.0
2024-06-14,1.0686,167.8,0.9534,0.84205,1.0
2024-06-17,1.0712,169.11,0.9561,0.84573,1.0
2024-06-18,1.0715,169.41,0.9512,0.8454,1.0
2024-06-19,1.0749,169.78,0.9506,0.84455,1.0
2024-06-20,1.0719,169.82,0.9546,0.84513,1.0
2024-06-21,1.0688,169.82,0.9537,0.84531,1.0
2024-06-24,1.073,171.17,0.9586,0.8473,1.0
2024-06-25,1.0714,170.84,0.9575,0.84465,1.0
2024-06-26,1.0689,171.42,0.9585,0.84453,1.0
2024-06-27,1.0696,171.66,0.9604,0.8459,1.0
2024-06-28,1.0705,171.94,0.9634,0.84638,1.0
2024-07-01,1.0745,173.15,0.9689,0.8479,1.0
2024-07-02,1.0729,173.31,0.9697,0.84755,1.0
2024-07-03,1.0758,174.18,0.9718,0.8468,1.0
2024-07-04,1.08,173.84,0.9717,0.84663,1.0
2024-07-05,1.0824,174.06,0.973,0.84613,1.0
2024-07-08,1.0835,174.37,0.9711,0.8441,1.0
2024-07-09,1.0814,174.2,0.9712,0.84491,1.0
2024-07-10,1.0825,174.79,0.9723,0.84518,1.0
2024-07-11,1.0855,175.39,0.9749,0.84305,1.0
2024-07-12,1.089,172.87,0.9747,0.84029,1.0
2024-07-15,1.0907,172.34,0.9755,0.84045,1.0
2024-07-16,1.0902,172.65,0.9761,0.84058,1.0
2024-07-17,1.0934,171.21,0.9693,0.83915,1.0
2024-07-18,1.093,171.02,0.9666,0.84175,1.0
2024-07-19,1.089,171.61,0.9688,0.8428,1.0
2024-07-22,1.0888,170.8,0.9671,0.84215,1.0
2024-07-23,1.086,169.64,0.9681,0.84073,1.0
2024-07-24,1.0848,167.23,0.9609,0.83973,1.0
2024-07-25,1.0851,165.62,0.9534,0.8428,1.0
2024-07-26,1.086,167.84,0.9594,0.84378,1.0
2024-07-29,1.0817,166.44,0.9578,0.84345,1.0
2024-07-30,1.0824,167.61,0.9592,0.8426,1.0
2024-07-31,1.0828,162.76,0.9533,0.8438,1.0
2024-08-01,1.0789,162.66,0.9467,0.84328,1.0
2024-08-02,1.0835,161.37,0.9433,0.85,1.0
2024-08-05,1.0966,155.98,0.9304,0.85878,1.0
2024-08-06,1.0915,158.29,0.9325,0.85998,1.0
2024-08-07,1.0922,160.62,0.9409,0.85808,1.0
2024-08-08,1.093,159.74,0.9368,0.86093,1.0
2024-08-09,1.0917,160.33,0.9435,0.85708,1.0
2024-08-12,1.0925,161.25,0.9491,0.85554,1.0
2024-08-13,1.0931,161.17,0.948,0.85458,1.0
2024-08-14,1.1019,161.98,0.9515,0.85783,1.0
2024-08-15,1.1011,162.14,0.9541,0.85615,1.0
2024-08-16,1.0994,162.72,0.954,0.85128,1.0
2024-08-19,1.1041,161.22,0.9543,0.85243,1.0
2024-08-20,1.1084,162.18,0.9527,0.85194,1.0
2024-08-21,1.1116,162.26,0.9503,0.85303,1.0
2024-08-22,1.1135,162.64,0.949,0.84943,1.0
2024-08-23,1.1121,162.37,0.9476,0.84733,1.0
2024-08-26,1.1163,160.94,0.946,0.84645,1.0
2024-08-27,1.1162,161.24,0.944,0.84438,1.0
2024-08-28,1.1117,160.57,0.9375,0.84163,1.0
2024-08-29,1.1088,160.36,0.9364,0.84175,1.0
2024-08-30,1.1087,161.19,0.9416,0.8412,1.0
2024-09-02,1.1061,162.56,0.9415,0.84218,1.0
2024-09-03,1.1035,161.26,0.9409,0.84085,1.0
2024-09-04,1.105,160.26,0.9396,0.84248,1.0
2024-09-05,1.1097,159.2,0.939,0.84318,1.0
2024-09-06,1.1103,158.93,0.9365,0.84293,1.0
2024-09-09,1.1043,158.53,0.9376,0.84365,1.0
2024-09-10,1.1031,157.81,0.9349,0.84265,1.0
2024-09-11,1.1043,156.6,0.9358,0.84375,1.0
2024-09-12,1.1016,157.02,0.9414,0.8446,1.0
2024-09-13,1.1081,156.17,0.9387,0.84475,1.0
2024-09-16,1.1126,155.66,0.9394,0.84278,1.0
2024-09-17,1.1139,156.71,0.9405,0.84278,1.0
2024-09-18,1.1124,157.94,0.9388,0.84225,1.0
2024-09-19,1.1156,159.53,0.946,0.83953,1.0
2024-09-20,1.1166,161.08,0.9486,0.8391,1.0
2024-09-23,1.1119,159.58,0.9448,0.83518,1.0
2024-09-24,1.1133,160.14,0.9439,0.8322,1.0
2024-09-25,1.1194,161.49,0.9495,0.83653,1.0
2024-09-26,1.1155,160.78,0.9452,0.83428,1.0
2024-09-27,1.1158,159.63,0.942,0.83338,1.0
2024-09-30,1.1196,159.82,0.9439,0.83543,1.0
2024-10-01,1.1086,159.37,0.9394,0.83193,1.0
2024-10-02,1.1071,160.26,0.9388,0.83288,1.0
2024-10-03,1.1039,161.98,0.9387,0.84258,1.0
2024-10-04,1.1029,161.69,0.9394,0.83735,1.0
2024-10-07,1.0982,162.63,0.9388,0.83918,1.0
2024-10-08,1.0982,162.49,0.941,0.83778,1.0
2024-10-09,1.0957,162.97,0.9397,0.8374,1.0
2024-10-10,1.0932,162.85,0.9393,0.83686,1.0
2024-10-11,1.0938,162.94,0.9378,0.83705,1.0
2024-10-14,1.0915,163.39,0.9409,0.83665,1.0
2024-10-15,1.0903,162.85,0.9401,0.83355,1.0
2024-10-16,1.0897,162.57,0.9397,0.83605,1.0
2024-10-17,1.0866,162.5,0.938,0.83455,1.0
2024-10-18,1.0847,162.75,0.9401,0.83165,1.0
2024-10-21,1.0853,162.79,0.938,0.83315,1.0
2024-10-22,1.0821,163.22,0.9365,0.8334,1.0
2024-10-23,1.0767,164.66,0.934,0.83148,1.0
2024-10-24,1.0801,164.12,0.9349,0.8321,1.0
2024-10-25,1.0825,164.45,0.9382,0.83358,1.0
2024-10-28,1.0818,165.18,0.9367,0.8329,1.0
2024-10-29,1.0774,165.66,0.9369,0.8302,1.0
2024-10-30,1.0815,165.91,0.9393,0.83425,1.0
2024-10-31,1.0882,166.3,0.9412,0.83753,1.0
2024-11-01,1.0885,165.54,0.9427,0.83998,1.0
2024-11-04,1.0904,165.47,0.941,0.84063,1.0
2024-11-05,1.0897,165.93,0.9402,0.8392,1.0
2024-11-06,1.0695,165.05,0.9368,0.83223,1.0
2024-11-07,1.0785,165.71,0.9432,0.83185,1.0
2024-11-08,1.0772,164.18,0.9393,0.83188,1.0
2024-11-11,1.0651,163.82,0.9369,0.8268,1.0
2024-11-12,1.0617,163.71,0.9354,0.82835,1.0
2024-11-13,1.0629,164.71,0.9379,0.83413,1.0
2024-11-14,1.0533,164.24,0.9369,0.83158,1.0
2024-11-15,1.0583,164.36,0.9389,0.83455,1.0
2024-11-18,1.0552,163.74,0.9364,0.8356,1.0
2024-11-19,1.0578,162.71,0.9329,0.83638,1.0
2024-11-20,1.0562,164.42,0.9342,0.8338,1.0
2024-11-21,1.0526,162.53,0.9294,0.83273,1.0
2024-11-22,1.0412,160.84,0.9272,0.83205,1.0
2024-11-25,1.0495,161.64,0.9324,0.83465,1.0
2024-11-26,1.0522,161.13,0.9314,0.8348,1.0
2024-11-27,1.0531,159.65,0.9309,0.834,1.0
2024-11-28,1.0542,159.89,0.9314,0.8323,1.0
2024-11-29,1.0562,158.64,0.9309,0.83205,1.0
2024-12-02,1.0507,157.74,0.9316,0.82898,1.0
2024-12-03,1.0512,157.3,0.9309,0.83123,1.0
2024-12-04,1.0492,158.59,0.9305,0.8283,1.0
2024-12-05,1.054,158.52,0.9305,0.828,1.0
2024-12-06,1.0581,159.25,0.9284,0.82855,1.0
2024-12-09,1.0568,159.4,0.9295,0.82805,1.0
2024-12-10,1.0527,159.74,0.9267,0.82555,1.0
2024-12-11,1.0507,160.35,0.928,0.82458,1.0
2024-12-12,1.0491,159.6,0.9319,0.82428,1.0
2024-12-13,1.0518,161.45,0.9385,0.83043,1.0
2024-12-16,1.0498,161.73,0.9372,0.82945,1.0
2024-12-17,1.0497,161.63,0.9413,0.82648,1.0
2024-12-18,1.0496,161.52,0.9382,0.8252,1.0
2024-12-19,1.0395,163.07,0.9319,0.82445,1.0
2024-12-20,1.039,162.89,0.9297,0.82965,1.0
2024-12-23,1.0393,163.36,0.9336,0.82995,1.0
2024-12-24,1.0395,163.25,0.9358,0.82805,1.0
2024-12-27,1.0435,164.65,0.9396,0.83098,1.0
2024-12-30,1.0444,164.57,0.9435,0.8295,1.0
2024-12-31,1.0389,163.06,0.9412,0.82918,1.0
2025-01-02,1.0321,162.04,0.9371,0.83118,1.0
2025-01-03,1.0299,161.77,0.9362,0.82993,1.0
2025-01-06,1.0426,163.25,0.9396,0.83098,1.0
2025-01-07,1.0393,163.86,0.9426,0.82915,1.0
2025-01-08,1.0286,162.94,0.9379,0.83403,1.0
2025-01-09,1.0305,162.56,0.9397,0.83808,1.0
2025-01-10,1.0304,162.86,0.9416,0.83693,1.0
2025-01-13,1.0198,160.22,0.9346,0.8416,1.0
2025-01-14,1.0245,161.63,0.9395,0.84288,1.0
2025-01-15,1.03,161.75,0.9394,0.84313,1.0
2025-01-16,1.0272,160.46,0.9376,0.84258,1.0
2025-01-17,1.0298,160.23,0.9394,0.84453,1.0
2025-01-20,1.0316,161.36,0.9429,0.84588,1.0
2025-01-21,1.0357,161.26,0.9427,0.84553,1.0
2025-01-22,1.0443,162.72,0.9449,0.84466,1.0
2025-01-23,1.0404,162.58,0.9442,0.84468,1.0
2025-01-24,1.0472,163.9,0.9494,0.84413,1.0
2025-01-27,1.053,162.21,0.9453,0.84106,1.0
2025-01-28,1.0421,161.86,0.9441,0.83868,1.0
2025-01-29,1.0396,161.5,0.943,0.83723,1.0
2025-01-30,1.0403,160.32,0.9441,0.83685,1.0
2025-01-31,1.0393,160.99,0.9449,0.83608,1.0
2025-02-03,1.0274,158.87,0.9393,0.83136,1.0
2025-02-04,1.0335,160.52,0.9396,0.83188,1.0
2025-02-05,1.0422,159.25,0.9395,0.83085,1.0
2025-02-06,1.036,157.95,0.9385,0.83688,1.0
2025-02-07,1.0377,157.77,0.9418,0.83353,1.0
2025-02-10,1.032,156.92,0.9396,0.83283,1.0
2025-02-11,1.0324,157.28,0.9429,0.83355,1.0
2025-02-12,1.037,159.22,0.9457,0.83338,1.0
2025-02-13,1.039,159.79,0.9421,0.83313,1.0
2025-02-14,1.0478,160.09,0.9442,0.83215,1.0
2025-02-17,1.0473,158.67,0.944,0.83133,1.0
2025-02-18,1.0447,158.55,0.9425,0.83025,1.0
2025-02-19,1.0434,158.41,0.9435,0.82838,1.0
2025-02-20,1.0443,156.6,0.9423,0.82823,1.0
2025-02-21,1.0465,157.46,0.942,0.8276,1.0
2025-02-24,1.0466,156.81,0.9415,0.8283,1.0
2025-02-25,1.0497,157.19,0.9386,0.82908,1.0
2025-02-26,1.0487,156.7,0.9392,0.82868,1.0
2025-02-27,1.0477,156.73,0.9407,0.82673,1.0
2025-02-28,1.0411,156.96,0.9394,0.82608,1.0
2025-03-03,1.0465,158.33,0.9428,0.8253,1.0
2025-03-04,1.0557,156.5,0.9371,0.82788,1.0
2025-03-05,1.0694,160.09,0.9514,0.835,1.0
2025-03-06,1.0796,159.24,0.9565,0.8379,1.0
2025-03-07,1.0857,160.35,0.9557,0.84088,1.0
2025-03-10,1.0845,159.39,0.9512,0.83849,1.0
2025-03-11,1.0912,161.52,0.9608,0.84374,1.0
2025-03-12,1.0886,162.23,0.9619,0.84078,1.0
2025-03-13,1.083,160.64,0.9579,0.83778,1.0
2025-03-14,1.0889,161.88,0.9641,0.84183,1.0
2025-03-17,1.0903,162.26,0.9616,0.84026,1.0
2025-03-18,1.0918,163.5,0.9601,0.84173,1.0
2025-03-19,1.0897,163.27,0.9583,0.84078,1.0
2025-03-20,1.0833,160.85,0.9564,0.8369,1.0
2025-03-21,1.0827,160.99,0.9547,0.83765,1.0
2025-03-24,1.0824,162.15,0.9544,0.83663,1.0
2025-03-25,1.0825,162.32,0.9539,0.83565,1.0
2025-03-26,1.0788,162.2,0.9532,0.83623,1.0
2025-03-27,1.0785,162.55,0.9524,0.83318,1.0
2025-03-28,1.0797,162.64,0.9525,0.83358,1.0
2025-03-31,1.0815,161.6,0.9531,0.83536,1.0
2025-04-01,1.0788,160.93,0.952,0.83665,1.0
2025-04-02,1.0803,161.22,0.9543,0.83455,1.0
2025-04-03,1.1097,162.17,0.9538,0.84163,1.0
2025-04-04,1.1057,160.56,0.9407,0.84985,1.0
2025-04-07,1.0967,160.58,0.9377,0.85588,1.0
2025-04-08,1.095,160.65,0.9349,0.85644,1.0
2025-04-09,1.1045,159.61,0.9278,0.86435,1.0
2025-04-10,1.1082,161.28,0.9299,0.85755,1.0
2025-04-11,1.1346,162.07,0.9252,0.86678,1.0
2025-04-14,1.1377,162.97,0.9329,0.86383,1.0
2025-04-15,1.1324,161.85,0.9242,0.8557,1.0
2025-04-16,1.1355,162.09,0.926,0.85618,1.0
2025-04-17,1.136,161.98,0.9291,0.85873,1.0
2025-04-22,1.1476,161.05,0.9318,0.85858,1.0
2025-04-23,1.1415,161.68,0.9382,0.85793,1.0
2025-04-24,1.1376,162.16,0.9392,0.855,1.0
2025-04-25,1.1357,162.8,0.9421,0.8531,1.0
2025-04-28,1.1358,162.8,0.942,0.8514,1.0
2025-04-29,1.1373,162.28,0.9392,0.8498,1.0
2025-04-30,1.1373,162.68,0.9389,0.8518,1.0
2025-05-02,1.1343,163.93,0.9343,0.8533,1.0
2025-05-05,1.1343,163.19,0.9336,0.8515,1.0
2025-05-06,1.1325,161.64,0.9346,0.8469,1.0
2025-05-07,1.136,162.89,0.9359,0.8511,1.0
2025-05-08,1.1297,163.45,0.9325,0.8476,1.0
2025-05-09,1.1252,163.36,0.9353,0.8477,1.0
2025-05-12,1.1106,164.46,0.9369,0.8429,1.0
2025-05-13,1.1112,164.61,0.9358,0.8406,1.0
2025-05-14,1.1214,164.01,0.939,0.8415,1.0
2025-05-15,1.1185,163.3,0.9377,0.8424,1.0
2025-05-16,1.1194,163.05,0.9381,0.8427,1.0
2025-05-19,1.1262,163.26,0.9394,0.8419,1.0
2025-05-20,1.1241,162.59,0.9366,0.8418,1.0
2025-05-21,1.1321,162.76,0.9352,0.8446,1.0
2025-05-22,1.1309,162.19,0.9343,0.8427,1.0
2025-05-23,1.1301,161.13,0.9299,0.8382,1.0
2025-05-26,1.1381,162.63,0.9356,0.8392,1.0
2025-05-27,1.1356,163.72,0.9386,0.8381,1.0
2025-05-28,1.1317,163.43,0.9364,0.8398,1.0
2025-05-29,1.1281,163.47,0.9339,0.8377,1.0
2025-05-30,1.1339,162.96,0.9341,0.8412,1.0
2025-06-02,1.1419,162.98,0.9336,0.8434,1.0
2025-06-03,1.1386,163.0,0.9358,0.8436,1.0
2025-06-04,1.1384,164.15,0.937,0.8421,1.0
2025-06-05,1.1423,163.66,0.9365,0.8419,1.0
2025-06-06,1.1411,164.62,0.9383,0.8426,1.0
2025-06-09,1.141,164.88,0.9369,0.8424,1.0
2025-06-10,1.1429,165.23,0.9389,0.8464,1.0
2025-06-11,1.1433,166.17,0.9405,0.8476,1.0
2025-06-12,1.1594,166.64,0.9427,0.8538,1.0
2025-06-13,1.1512,165.94,0.9359,0.8505,1.0
2025-06-16,1.1574,166.89,0.9393,0.8523,1.0
2025-06-17,1.1568,167.35,0.9406,0.8525,1.0
2025-06-18,1.1508,166.67,0.9403,0.8552,1.0
2025-06-19,1.1478,167.2,0.9389,0.8541,1.0
2025-06-20,1.1515,167.67,0.9415,0.8537,1.0
2025-06-23,1.1472,169.27,0.9387,0.8567,1.0
2025-06-24,1.1607,168.27,0.9387,0.8527,1.0
2025-06-25,1.1598,169.07,0.9361,0.8526,1.0
2025-06-26,1.1695,168.92,0.9379,0.8535,1.0
2025-06-27,1.1704,169.24,0.9359,0.8529,1.0
2025-06-30,1.172,169.17,0.9347,0.8555,1.0
2025-07-01,1.181,168.7,0.9324,0.8588,1.0
2025-07-02,1.1755,169.45,0.933,0.8605,1.0
2025-07-03,1.1782,169.58,0.9351,0.8629,1.0
2025-07-04,1.1767,169.92,0.9346,0.8625,1.0
2025-07-07,1.1728,170.71,0.9354,0.8611,1.0
2025-07-08,1.1718,171.7,0.9351,0.8632,1.0
2025-07-09,1.1698,171.63,0.9325,0.8613,1.0
2025-07-10,1.1709,171.33,0.932,0.8627,1.0
2025-07-11,1.1683,171.81,0.931,0.8657,1.0
2025-07-14,1.169,172.27,0.9307,0.8667,1.0
2025-07-15,1.1665,172.58,0.9299,0.8679,1.0
2025-07-16,1.1602,172.56,0.9326,0.8659,1.0
2025-07-17,1.1579,172.28,0.9323,0.8644,1.0
2025-07-18,1.165,172.94,0.9324,0.8656,1.0
2025-07-21,1.1667,172.02,0.9325,0.8656,1.0
2025-07-22,1.1699,172.17,0.9326,0.8675,1.0
2025-07-23,1.1726,171.53,0.9306,0.8665,1.0
2025-07-24,1.1756,172.22,0.9341,0.8675,1.0
2025-07-25,1.1724,173.11,0.9343,0.8715,1.0
2025-07-28,1.1654,172.65,0.9334,0.8679,1.0
2025-07-29,1.1533,171.58,0.9305,0.865,1.0
2025-07-30,1.1527,170.96,0.9301,0.8622,1.0
2025-07-31,1.1446,171.52,0.9297,0.8649,1.0
2025-08-01,1.1404,171.61,0.9312,0.8665,1.0
2025-08-04,1.1565,170.45,0.9344,0.8704,1.0
2025-08-05,1.1546,170.42,0.9347,0.8693,1.0
2025-08-06,1.1604,171.22,0.9369,0.8717,1.0
2025-08-07,1.1643,171.6,0.9413,0.8673,1.0
2025-08-08,1.1648,172.18,0.941,0.8671,1.0
2025-08-11,1.1622,171.86,0.943,0.8656,1.0
2025-08-12,1.1606,172.3,0.9418,0.8621,1.0
2025-08-13,1.1711,172.47,0.9409,0.8631,1.0
2025-08-14,1.169,171.3,0.9415,0.861,1.0
2025-08-15,1.1688,171.81,0.9418,0.8622,1.0
2025-08-18,1.1673,172.27,0.9423,0.8621,1.0
2025-08-19,1.1682,172.67,0.9409,0.864,1.0
2025-08-20,1.1651,171.77,0.9403,0.8645,1.0
2025-08-21,1.1639,172.09,0.9389,0.8654,1.0
2025-08-22,1.1608,172.6,0.9383,0.8653,1.0
2025-08-25,1.1697,172.36,0.9385,0.8659,1.0
2025-08-26,1.1656,171.77,0.9376,0.8642,1.0
2025-08-27,1.1593,171.63,0.935,0.8626,1.0
2025-08-28,1.1676,171.48,0.9353,0.8637,1.0
2025-08-29,1.1658,171.72,0.9364,0.8668,1.0
2025-09-01,1.1715,172.47,0.9383,0.8662,1.0
2025-09-02,1.1646,173.1,0.9366,0.8702,1.0
2025-09-03,1.1653,173.17,0.9374,0.8687,1.0
2025-09-04,1.1647,172.76,0.9383,0.8663,1.0
2025-09-05,1.1697,173.09,0.939,0.8678,1.0
2025-09-08,1.1728,173.39,0.9328,0.8669,1.0
2025-09-09,1.1744,172.36,0.9331,0.8663,1.0
2025-09-10,1.1707,172.67,0.9338,0.865,1.0
2025-09-11,1.1685,172.88,0.9346,0.8647,1.0
2025-09-12,1.1718,173.33,0.9347,0.8653,1.0
2025-09-15,1.1766,173.38,0.9353,0.8641,1.0
2025-09-16,1.1807,173.55,0.9336,0.8656,1.0
2025-09-17,1.1837,173.28,0.9317,0.8675,1.0
2025-09-18,1.1818,174.24,0.9331,0.868,1.0
2025-09-19,1.1736,173.79,0.9344,0.8708,1.0
2025-09-22,1.1781,174.17,0.9348,0.8729,1.0
2025-09-23,1.1793,174.3,0.9344,0.8729,1.0
2025-09-24,1.1756,174.51,0.9335,0.8731,1.0
2025-09-25,1.1739,174.7,0.9344,0.8748,1.0
2025-09-26,1.1672,174.79,0.9332,0.874,1.0
2025-09-29,1.1723,174.38,0.9357,0.8723,1.0
2025-09-30,1.1741,173.76,0.9364,0.8734,1.0
2025-10-01,1.1724,172.47,0.9365,0.8704,1.0
2025-10-02,1.1754,172.53,0.935,0.8721,1.0
2025-10-03,1.1734,172.9,0.9343,0.8726,1.0
2025-10-06,1.1678,175.22,0.9314,0.8695,1.0
2025-10-07,1.1666,176.05,0.9314,0.8703,1.0
2025-10-08,1.1627,177.53,0.9305,0.8671,1.0
2025-10-09,1.1611,177.4,0.9309,0.8683,1.0
2025-10-10,1.1568,176.46,0.9324,0.8709,1.0
2025-10-13,1.1569,175.98,0.9304,0.8677,1.0
2025-10-14,1.1553,175.72,0.9296,0.8712,1.0
2025-10-15,1.1622,176.13,0.9305,0.8705,1.0
2025-10-16,1.1649,176.23,0.9302,0.8676,1.0
2025-10-17,1.1681,175.7,0.9257,0.8695,1.0
2025-10-20,1.1655,175.71,0.9239,0.8691,1.0
2025-10-21,1.1607,176.45,0.923,0.8678,1.0
2025-10-22,1.1587,175.92,0.9228,0.8689,1.0
2025-10-23,1.1593,176.94,0.9249,0.8691,1.0
2025-10-24,1.1612,177.55,0.9248,0.8726,1.0
2025-10-27,1.164,177.93,0.9264,0.8721,1.0
2025-10-28,1.163,177.11,0.9262,0.876,1.0
2025-10-29,1.1636,177.07,0.9278,0.8807,1.0
2025-10-30,1.155,178.37,0.9281,0.8801,1.0
2025-10-31,1.1554,178.14,0.9287,0.8816,1.0
2025-11-03,1.1514,177.57,0.9298,0.8765,1.0
2025-11-04,1.1491,176.39,0.9295,0.8795,1.0
2025-11-05,1.1492,176.67,0.9307,0.881,1.0
2025-11-06,1.1533,177.15,0.9316,0.8807,1.0
2025-11-07,1.1561,176.99,0.9312,0.8811,1.0
2025-11-10,1.1571,178.31,0.9318,0.8778,1.0
2025-11-11,1.1575,178.46,0.9278,0.8804,1.0
2025-11-12,1.1576,179.19,0.925,0.8823,1.0
2025-11-13,1.1619,179.57,0.9244,0.8819,1.0
2025-11-14,1.1648,179.22,0.9185,0.8846,1.0
2025-11-17,1.1593,179.57,0.9225,0.8795,1.0
2025-11-18,1.159,179.94,0.9233,0.8821,1.0
2025-11-19,1.1583,180.85,0.9284,0.8827,1.0
2025-11-20,1.1514,181.47,0.9294,0.8815,1.0
2025-11-21,1.152,180.56,0.9289,0.8803,1.0
2025-11-24,1.1544,181.22,0.9324,0.8804,1.0
2025-11-25,1.1551,180.42,0.9345,0.8788,1.0
2025-11-26,1.1577,181.09,0.9341,0.8776,1.0
2025-11-27,1.1586,181.11,0.9337,0.8754,1.0
2025-11-28,1.1566,180.57,0.9318,0.8752,1.0
2025-12-01,1.1646,180.28,0.9323,0.8778,1.0
2025-12-02,1.1614,181.26,0.9346,0.8796,1.0
2025-12-03,1.1668,181.28,0.9336,0.8766,1.0
2025-12-04,1.1666,180.55,0.934,0.8745,1.0
2025-12-05,1.1645,180.76,0.9365,0.8727,1.0
2025-12-08,1.1655,181.29,0.9388,0.8746,1.0
2025-12-09,1.1637,181.96,0.9385,0.8735,1.0
2025-12-10,1.1634,182.32,0.9356,0.8741,1.0
2025-12-11,1.1714,182.25,0.9333,0.8751,1.0
2025-12-12,1.1731,182.99,0.9333,0.8767,1.0
2025-12-15,1.1753,182.32,0.9355,0.8779,1.0
2025-12-16,1.1776,182.07,0.9351,0.8764,1.0
2025-12-17,1.1722,182.38,0.9332,0.8785,1.0
2025-12-18,1.1719,182.55,0.9316,0.8746,1.0
2025-12-19,1.1712,184.15,0.9318,0.876,1.0
2025-12-22,1.1745,184.77,0.9316,0.8742,1.0
2025-12-23,1.1786,183.89,0.9287,0.8729,1.0
2025-12-24,1.1787,183.83,0.9284,0.8729,1.0
2025-12-29,1.1766,183.97,0.9293,0.8726,1.0
2025-12-30,1.1757,183.48,0.9293,0.8712,1.0
2025-12-31,1.175,184.09,0.9314,0.8726,1.0
2026-01-02,1.1721,183.94,0.9296,0.8719,1.0
2026-01-05,1.1664,182.93,0.9289,0.8676,1.0
2026-01-06,1.1707,183.14,0.9287,0.8663,1.0
2026-01-07,1.1684,182.91,0.9304,0.8664,1.0
